game_name|game_ext|game_size
B-Densetsu! Battle B-Daman - Moero! B-Damashii!! (Japan)|.zip|5782809
BB Ball (Japan)|.zip|2531185
BMX Trick Racer (USA)|.zip|4866868
Babar to the Rescue (Europe) (En,Fr,De,Da)|.zip|2089896
Babar to the Rescue (USA) (En,Fr,Es)|.zip|2078462
Back Track (USA, Europe)|.zip|1919544
Back to Stone (Europe) (En,Fr)|.zip|3004535
Back to Stone (Europe) (En,Fr,De) (Beta)|.zip|1831254
Back to Stone (USA) (En,Fr)|.zip|3004796
Backup LIB Sample (Unknown) (v1.04) (Program)|.zip|85805
Backup Mem. Quick-Copy (Unknown) (v1.04) (Program)|.zip|51940
Backyard Baseball (USA)|.zip|2850336
Backyard Baseball 2006 (USA)|.zip|2545455
Backyard Basketball (USA)|.zip|1933617
Backyard Football (USA)|.zip|2059188
Backyard Football 2006 (USA)|.zip|2013592
Backyard Hockey (USA)|.zip|2202794
Backyard Skateboarding (USA)|.zip|2337876
Backyard Sports - Baseball 2007 (USA)|.zip|2435814
Backyard Sports - Basketball 2007 (USA)|.zip|1666563
Backyard Sports - Football 2007 (USA)|.zip|1965944
Bakunetsu Dodge Ball Fighters (Japan)|.zip|1171802
Bakuten Shoot Beyblade - Gekitou! Saikyou Blader (Japan)|.zip|2173831
Bakuten Shoot Beyblade 2002 - Gekisen! Team Battle!! Kouryuu no Shou - Daichi Hen (Japan)|.zip|4891297
Bakuten Shoot Beyblade 2002 - Gekisen! Team Battle!! Seiryuu no Shou - Takao Hen (Japan)|.zip|4891295
Bakuten Shoot Beyblade 2002 - Ikuze! Bakutou! Chou Jiryoku Battle!! (Japan)|.zip|3174747
Baldur's Gate - Dark Alliance (Europe) (En,Fr,De,Es,It)|.zip|5662743
Baldur's Gate - Dark Alliance (USA)|.zip|5662710
Ballistic - Ecks vs. Sever (USA)|.zip|4288089
Banjo-Kazooie - Grunty's Revenge (Europe) (Beta 1)|.zip|4027574
Banjo-Kazooie - Grunty's Revenge (Europe) (Beta 2)|.zip|4169374
Banjo-Kazooie - Grunty's Revenge (Europe) (En,Fr,De)|.zip|4322069
Banjo-Kazooie - Grunty's Revenge (USA, Europe)|.zip|4296515
Banjo-Kazooie - La Vendetta di Grunty (Italy)|.zip|4284257
Banjo-Kazooie - La Venganza de Grunty (Spain)|.zip|4379075
Banjo-Pilot (Europe) (Beta 1)|.zip|8192453
Banjo-Pilot (Europe) (En,Fr,De,Es,It) (Beta 2) (2004-09-29)|.zip|7212835
Banjo-Pilot (Europe) (En,Fr,De,Es,It)|.zip|7462689
Banjo-Pilot (USA)|.zip|7463207
Barbie - The Princess and the Pauper (Europe) (En,Fr,De,Es,It,Nl)|.zip|1366871
Barbie - The Princess and the Pauper (USA)|.zip|1116676
Barbie Diaries, The - High School Mystery (Europe)|.zip|4769202
Barbie Diaries, The - High School Mystery (USA)|.zip|4769363
Barbie Horse Adventures (Europe) (En,Fr,De,Es,It,Nl)|.zip|2213791
Barbie Horse Adventures - Blue Ribbon Race (USA)|.zip|2212758
Barbie Software - Groovy Games (Europe) (En,Fr,De,Es,It)|.zip|1533431
Barbie Software - Groovy Games (USA)|.zip|1322095
Barbie Superpack - Secret Agent + Groovy Games (Europe) (En,Fr,De,Es,It)|.zip|2872612
Barbie Superpack - Secret Agent + Groovy Games (USA)|.zip|2627998
Barbie and the Magic of Pegasus (Europe) (En,Fr,De,Es,It,Nl)|.zip|2026184
Barbie and the Magic of Pegasus (USA) (Beta) (2005-01-21)|.zip|53543
Barbie and the Magic of Pegasus (USA) (Beta) (2005-02-18)|.zip|119376
Barbie and the Magic of Pegasus (USA) (Beta) (2005-03-18)|.zip|687973
Barbie and the Magic of Pegasus (USA) (Beta) (2005-04-15)|.zip|1042759
Barbie and the Magic of Pegasus (USA)|.zip|1904569
Barbie as The Island Princess (USA)|.zip|3238330
